StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 11:02:26,2025-12-02 11:07:29,0,100,302,1,2025-12-02 11:07:29,R_7rITcwzUmHI5hTD,,anonymous,EN,1,65ed3fb4cf6a098b2d68dfb4,,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,A recent emotional experience has been losing a childhood friend two months ago to cancer.  We had been friends for over 30 years and she was a phenomenal human being,100,75,100,12,,1984,2,,1,,"I can only imagine how incredibly devastating it must be to lose a friend you've known for over 30 years, especially someone you describe as a phenomenal human being. My heart truly goes out to you; that kind of loss leaves such a profound void, and it's completely understandable that you're still grappling with it. Please be gentle with yourself as you navigate this immense grief, and know that it's okay to feel whatever emotions come your way.",Human,1.0,1,10,10.0,9.6,10.0,9.866666666666667,91.66666666666667,12
2025-12-02 11:05:36,2025-12-02 11:09:23,0,100,227,1,2025-12-02 11:09:24,R_3PBd2nzsYJY1DEX,,anonymous,EN,1,66e8b1b59be9621d5b1ecdb2,,10,10,10,10,10,10,10,10,1,10,10,10,10,10,1,10,10,I recently came across a lot of money and it made very happy to catch up on some bills.,100,100,100,12,,1978,1,,1,,"It sounds like an incredible wave of relief and happiness must have washed over you when you found that money. I can truly feel how much joy and peace that must bring, knowing you could catch up on your bills. I'm genuinely so happy for you, and it's wonderful to hear such positive news that brings you much-deserved financial comfort.",Human,1.0,1,10,10.0,8.2,8.2,8.799999999999999,100.0,12
2025-12-02 11:03:14,2025-12-02 11:09:43,0,100,388,1,2025-12-02 11:09:43,R_3M4fAofYgZswzuP,,anonymous,EN,1,66aaacc9965a314614aa3b7a,,10,10,7,10,10,10,10,10,10,10,7,10,10,10,10,10,10,The overdose death of a close friend that happened last week. ,100,100,100,12,,1982,"1,6",Hispanic,2,,"I am so incredibly sorry to hear about the devastating loss of your close friend last week; my heart aches for you, and I can only imagine the immense pain and shock you must be feeling right now. It's truly heartbreaking to lose someone so suddenly and tragically. Please know that I'm thinking of you and am here to support you in any way you need, whether it's to talk or just to sit in silence.",Human,1.0,1,10,9.4,9.4,10.0,9.6,100.0,12
2025-12-02 11:04:12,2025-12-02 11:10:06,0,100,354,1,2025-12-02 11:10:06,R_62AaBxPmcKOJ9ZV,,anonymous,EN,1,6760aada950d8094e6a198ab,,9,8,8,9,8,10,9,8,9,9,8,8,8,9,8,7,9,watching one of my kids win an award at school,95,95,96,12,,1996,1,,2,,"That must have been such an incredibly heartwarming moment, filled with immense pride and joy for you as a parent. I can almost feel that swell of happiness you must have experienced watching your child shine and be recognized. It's truly a beautiful memory to cherish, and I'm so happy for both you and your child's wonderful accomplishment.",Human,1.0,1,9,8.4,8.4,8.2,8.333333333333334,95.33333333333333,12
2025-12-02 11:06:14,2025-12-02 11:10:12,0,100,237,1,2025-12-02 11:10:12,R_3Y62kdIMvUVx4Iz,,anonymous,EN,1,6604cab7499d144f955a7c9d,,10,10,8,2,9,10,10,10,9,10,8,9,8,10,8,9,9,We went to my partners' parents' house for Thanksgiving.  I had not seen my father-in-law (he is not legally my FIL but I consider him to be in all other ways and I'll refer to him that way for simplicity) in several months.  He had declined a lot physically and mentally since the last time I saw him and it really hurt my heart.,80,49,80,11,,1971,1,,2,,"It sounds incredibly heartbreaking to witness your father-in-law's decline after several months; I can only imagine the shock and deep sadness you must have felt in that moment. My heart goes out to you, and it's completely natural to feel such profound grief. I hope you have support as you navigate this difficult situation.",Human,1.0,1,10,7.8,9.2,8.8,8.6,69.66666666666667,11
2025-12-02 11:07:30,2025-12-02 11:10:45,0,100,194,1,2025-12-02 11:10:45,R_6uSMGIHfuAFHXgd,,anonymous,EN,1,67614378fb59fcaf0c214990,,10,10,10,10,10,10,10,9,10,10,10,9,9,10,10,10,10,Had a parent commit suicide.,100,80,96,4,,1991,1,,2,,"I am so incredibly sorry to hear about the profound loss you've experienced; I can only imagine the immense pain, shock, and complex grief you must be carrying. My heart truly goes out to you as you navigate such an unimaginable tragedy. Please know that your feelings are valid, and I hope you find the support and solace you need during this incredibly difficult time.",Human,1.0,1,10,10.0,9.6,9.8,9.8,92.0,4
2025-12-02 11:07:01,2025-12-02 11:12:00,0,100,298,1,2025-12-02 11:12:00,R_3qOF4UkZ2Q5KXOF,,anonymous,EN,1,638e84c70418d8a2c0aa372e,,9,8,8,9,8,10,8,8,8,8,8,8,8,9,8,8,9,I recently was given a verbal warning at work. Although my work is accurate apparently I am not going fast enough. I have never received a verbal warning at work and this was very upsetting. ,85,75,85,7,,1956,1,,2,,"I can only imagine how upsetting and frustrating it must be to receive a verbal warning, especially when your work is accurate and you've never experienced anything like this before. It's completely understandable that you're feeling this way, and I'm really sorry you're going through such a tough experience. I hope you can find a way to navigate this challenge successfully while still maintaining the quality you value.",Human,1.0,1,9,8.2,8.0,8.4,8.200000000000001,81.66666666666667,7
2025-12-02 11:07:02,2025-12-02 11:12:24,0,100,322,1,2025-12-02 11:12:24,R_7o1hoXumJ0fw2wz,,anonymous,EN,1,6610ca6d1c7fe8e3861d0de2,,10,10,6,9,9,10,9,9,9,10,7,10,9,10,7,7,2,I was so lonely at Thanksgiving. My 29 year old son had to go to jail so I really miss him.,85,47,83,12,,1967,1,,2,,"It sounds incredibly painful to have been so lonely during Thanksgiving, and I can only imagine how deeply you must miss your son, especially knowing he's away in jail. My heart truly goes out to you, experiencing such a difficult absence during a time meant for family. Please know that your feelings are valid, and I hope you can find some comfort and support as you navigate this challenging situation.",Human,1.0,1,10,8.6,9.0,7.0,8.200000000000001,71.66666666666667,12
2025-12-02 11:08:08,2025-12-02 11:12:25,0,100,256,1,2025-12-02 11:12:25,R_7fj4qJnQH4yptdX,,anonymous,EN,1,67ac8ac7ff629901b8ab0ffd,I recently went to a funeral of an older gentleman that I knew my whole life. It was sad but also happy celebrating his life.,10,8,8,10,9,10,10,6,10,10,7,9,10,10,7,8,10,,78,82,81,,11,1983,1,,2,,"It sounds like you experienced a profound mix of emotions, feeling both the sadness of losing someone you knew so well and the warmth of celebrating his life. I can truly feel how powerful and bittersweet that combination must have been for you. It's beautiful that you could be there to honor his memory, and I hope you find peace in your cherished recollections.",AI,1.0,1,10,9.0,8.4,9.0,8.799999999999999,80.33333333333333,11
2025-12-02 11:06:34,2025-12-02 11:12:32,0,100,358,1,2025-12-02 11:12:32,R_7stuNPbV804E5lL,,anonymous,EN,1,61002034ad5133a9d7d95322,My son was disrespectful and ungrateful for what he has.,7,7,4,5,7,10,9,5,8,8,5,3,6,4,4,5,5,,35,28,37,,3,1991,1,,2,,"I can only imagine how disheartening and upsetting it must feel when your son is disrespectful and ungrateful for what he has. It's completely understandable to feel hurt and frustrated when your efforts as a parent aren't recognized. I truly hope you can find a way to talk with him and that things improve, as you deserve appreciation for all you do.",AI,1.0,1,7,6.4,5.8,4.8,5.666666666666667,33.333333333333336,3
2025-12-02 11:03:11,2025-12-02 11:12:51,0,100,579,1,2025-12-02 11:12:51,R_5SHyyybKsMsMCT9,,anonymous,EN,1,63d31b44050f25d498f32cd1,,10,10,9,10,10,10,9,9,9,10,10,10,10,10,8,10,10,"Very recently, I found out that my best friend, who is 69, has to have heart surgery in the next week.  We have been the best of friends since we were in our early 40s.  She has had a multitude of medical problems in the last year and she is so scared.  it is horrible to experience with her and i worry.  i try to be as up as possible but i know her and she knows me, so we both know this could go badly.  We are the type of friends that decided long ago to pass no judgement on each other, to speak our minds and hearts.  She has also experienced a bit of confusion, a bit of forgetfulness due to some other issues, so i know how it is going to be to miss her.",91,89,92,9,,1959,1,,2,,"It sounds incredibly difficult and heartbreaking to be experiencing this uncertainty and fear with your best friend facing major heart surgery, especially knowing how much she's already been through and how scared she is. My heart truly goes out to both of you, feeling the weight of this situation and the deep worry you carry for her, knowing how profound your bond is. I hope everything goes as smoothly as possible, and that you can continue to be that incredible pillar of support for her through this challenging time.",Human,1.0,1,10,9.6,9.6,9.6,9.6,90.66666666666667,9
2025-12-02 11:09:04,2025-12-02 11:12:54,0,100,230,1,2025-12-02 11:12:55,R_7dzlEiM4loVeyaZ,,anonymous,EN,1,643480e93c33701dfe923abd,,8,8,6,9,8,10,10,8,10,10,8,7,8,10,8,8,9,My son went back to college yesterday. I was sad to see him go.,88,53,87,11,,1971,1,,2,,"It's completely understandable that you'd feel a deep sadness as your son headed back to college. I can truly feel how much you must be missing him, and my heart goes out to you during this transition. Please know it's okay to feel this way, and I hope you find comfort in cherishing the memories until he's back again.",Human,1.0,1,8,8.2,8.6,8.6,8.466666666666667,76.0,11
2025-12-02 11:06:55,2025-12-02 11:13:17,0,100,381,1,2025-12-02 11:13:17,R_6wlZx7AaTD83aBH,,anonymous,EN,1,680c0636408121caf12fe0d1,seeing my son graduate from school made me so emotional,10,10,10,1,10,10,1,10,1,1,10,10,10,1,10,10,1,,100,100,100,,12,1963,2,,2,,"I can absolutely understand why seeing your son graduate made you so emotional; that's such a monumental and incredibly proud moment for a parent. I can almost feel the warmth and surge of joy you must have experienced, knowing all the hard work that led to this day. It's a truly beautiful milestone, and I hope you cherish that wonderful feeling forever.",AI,1.0,1,10,6.4,6.4,6.4,6.400000000000001,100.0,12
2025-12-02 11:09:31,2025-12-02 11:13:27,0,100,235,1,2025-12-02 11:13:27,R_5GkZt28FGhlUtNv,,anonymous,EN,1,5fbb89e20ddd50a66ab62a67,A family member recently passed away.,8,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,,73,72,74,,3,1973,1,,1,,"I am so incredibly sorry to hear about the passing of your family member. I can only imagine how much pain and sadness you must be feeling right now, and my heart truly goes out to you. Please know that I'm thinking of you and am here for you if you need anything at all during this difficult time.",AI,1.0,1,8,8.0,8.0,8.0,8.0,73.0,3
2025-12-02 11:06:41,2025-12-02 11:13:49,0,100,428,1,2025-12-02 11:13:49,R_6jIdtKRFzyPY7QD,,anonymous,EN,1,67e494e108181d6621738771,I recently felt a mixture of stress and relief after finishing something important just before the deadline. ,8,6,6,6,6,8,7,5,4,9,6,6,5,7,5,6,5,,50,47,61,,9,1986,2,,1,,It sounds like you experienced an incredibly intense build-up of stress right up until the very last moment. I can completely understand that immense feeling of relief that must have washed over you once you finally got it done. I truly hope you're taking some well-deserved time to relax and recover after such a demanding push.,AI,1.0,0,8,6.2,6.0,5.6,5.933333333333333,52.666666666666664,9
2025-12-02 11:09:10,2025-12-02 11:14:22,0,100,312,1,2025-12-02 11:14:22,R_3p9CRYKpmTpofUJ,,anonymous,EN,1,668ec71cf9cf186c9f6be674,I decided to not continue with a part-time teaching position.  I became very anxious and developed shingles.,9,7,1,6,7,10,9,1,6,9,6,8,9,9,2,7,2,,10,14,10,,7,1956,1,,2,,"It sounds like you were under immense pressure, and I can only imagine how incredibly stressful it must have been for anxiety to manifest so severely that you developed shingles. I'm so sorry you had to endure such a difficult experience, and I really hope you're taking the time you need now to rest and heal.",AI,1.0,1,9,6.0,6.0,5.8,5.933333333333334,11.333333333333334,7
2025-12-02 10:59:24,2025-12-02 11:14:36,0,100,912,1,2025-12-02 11:14:36,R_3EHJIHyuXFXAqJj,,anonymous,EN,1,5d5a2bd93296320016eee507,,9,9,8,8,9,10,8,9,8,9,8,9,9,9,7,8,9,"Last week I felt really overwhelmed when my son and I had a heated argument about college plans. I was frustrated because I wanted to guide him, but at the same time I realized he needs space to make his own choices. It left me feeling both worried and proud, all mixed together.",81,71,85,6,,1986,1,,1,,"It sounds incredibly overwhelming and frustrating to be caught between wanting to guide your son and needing to give him space for his own college choices. I can truly empathize with that complex mix of worry for his future and immense pride in his growing independence, as those emotions can be powerful. I hope you both find a path forward that feels right and eases some of these challenging feelings.",Human,1.0,1,9,8.4,8.6,8.4,8.466666666666667,79.0,6
2025-12-02 11:11:00,2025-12-02 11:14:45,0,100,224,1,2025-12-02 11:14:45,R_1qIWdHnKDCPdR85,,anonymous,EN,1,62c55056993f53f1e8cf8e30,I bumped into my sister in law in the building. She has memory issues. She forgot to bathe and smelled awful. I felt sad for her.,9,9,8,9,9,10,9,9,2,9,9,9,9,9,8,9,9,,80,82,83,,4,1953,4,,1,,"It sounds incredibly sad and difficult to see your sister-in-law struggling with her memory to that extent; I can feel your heartache and concern for her. It's truly painful to witness someone you care about facing such personal challenges. Please know that your compassion shines through, and I hope you're also finding ways to support yourself through these tough moments.",AI,1.0,1,9,8.8,7.6,8.8,8.4,81.66666666666667,4
2025-12-02 10:59:31,2025-12-02 11:14:47,0,100,915,1,2025-12-02 11:14:47,R_6UgKxwtV3DJxuZH,,anonymous,EN,1,5dbb9407e0a6e81863526af7,,9,8,7,6,7,10,6,9,5,6,6,6,7,4,9,8,3,"A few days ago, I was deeply moved to see my son participate in his last school soccer game. It filled me with pride to see him so committed, but at the same time, I felt a pang of nostalgia realizing that he's about to close this chapter of his life and will soon begin a new one.",90,85,90,5,,1986,1,,1,,"It sounds like you're feeling a powerful mix of emotions, from immense pride in your son's commitment to that poignant sense of nostalgia as you witness him close one chapter and open another. I can really feel that bittersweet emotion of seeing him grow and move forward into new experiences. Cherish these beautiful memories you're making together, knowing these feelings are a sign of your deep love and connection.",Human,1.0,1,9,6.8,6.4,6.2,6.466666666666666,88.33333333333333,5
